document_identifier,document_title,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_language,document_pdf,document_doc,document_corrigenda_pdf,document_corrigenda_doc,document_subject_matter,document_directory_code,document_adopts,document_procedure,document_ep_number,document_URI
TA-9-2023-0468,EU-US relations,EP text adopted,9,2023-12-13,P9_TA(2023)0468,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0468/TA-9-2023-0468-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0468/TA-9-2023-0468-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0372,https://data.europarl.europa.eu/eli/dl/proc/2023-2126,PE752.865,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0468
TA-9-2023-0464,The situation of children deprived of liberty in the world,EP text adopted,9,2023-12-13,P9_TA(2023)0464,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0464/TA-9-2023-0464-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0464/TA-9-2023-0464-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/SOPO; http://publications.europa.eu/resource/authority/subject-matter/ELSJ; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/19; http://publications.europa.eu/resource/authority/dir-eu-legal-act/0520,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0371,https://data.europarl.europa.eu/eli/dl/proc/2022-2197,PE751.831,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0464
TA-9-2023-0421,VAT: rules for the digital age,EP text adopted,9,2023-11-22,P9_TA(2023)0421,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0421/TA-9-2023-0421-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0421/TA-9-2023-0421-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/FISC; http://publications.europa.eu/resource/authority/subject-matter/TVA,http://publications.europa.eu/resource/authority/dir-eu-legal-act/093010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0327,https://data.europarl.europa.eu/eli/dl/proc/2022-0407,PE746.900,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0421
TA-9-2023-0415,Official Journal of the European Union: electronic publication,EP text adopted,9,2023-11-22,P9_TA(2023)0415,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0415/TA-9-2023-0415-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0415/TA-9-2023-0415-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/DROIT; http://publications.europa.eu/resource/authority/subject-matter/INFO,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1620; http://publications.europa.eu/resource/authority/dir-eu-legal-act/0120,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0352,https://data.europarl.europa.eu/eli/dl/proc/2020-0126,PE753.583,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0415
TA-9-2023-0424,Sustainable use of plant protection products,EP text adopted,9,2023-11-22,P9_TA(2023)0424,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2023-0424_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PHYT; http://publications.europa.eu/resource/authority/subject-matter/ENV,http://publications.europa.eu/resource/authority/dir-eu-legal-act/151010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/035020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0339,https://data.europarl.europa.eu/eli/dl/proc/2022-0196,PE742.368,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0424
TA-9-2023-0428,Negotiations on a status agreement on operational activities carried out by Frontex in Mauritania,EP text adopted,9,2023-11-22,P9_TA(2023)0428,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0428/TA-9-2023-0428-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0428/TA-9-2023-0428-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/ELSJ; http://publications.europa.eu/resource/authority/subject-matter/EXT; http://publications.europa.eu/resource/authority/subject-matter/FRON,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1950,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0358,https://data.europarl.europa.eu/eli/dl/proc/2023-2087,PE749.932,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0428
TA-9-2023-0430,The unlawful detention of President Mohamed Bazoum in Niger,EP text adopted,9,2023-11-23,P9_TA(2023)0430,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0430/TA-9-2023-0430-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0430/TA-9-2023-0430-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0466; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0473; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0471; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0466; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0472; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0470,https://data.europarl.europa.eu/eli/dl/proc/2023-2980,PE756.638,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0430
TA-9-2023-0431,"The killing of Tamaz Ginturi, a Georgian citizen, by Russia’s occupying forces in Georgia",EP text adopted,9,2023-11-23,P9_TA(2023)0431,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0431/TA-9-2023-0431-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0431/TA-9-2023-0431-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0474; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0475; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0468; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0468; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0469; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0476,https://data.europarl.europa.eu/eli/dl/proc/2023-2981,PE756.640,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0431
TA-9-2023-0476,"Genetically modified oilseed rape Ms8, Rf3 and Ms8 × Rf3",EP text adopted,9,2023-12-14,P9_TA(2023)0476,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0476/TA-9-2023-0476-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0476/TA-9-2023-0476-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/AL-A; http://publications.europa.eu/resource/authority/subject-matter/D-AL; http://publications.europa.eu/resource/authority/subject-matter/PROT; http://publications.europa.eu/resource/authority/subject-matter/SEME,http://publications.europa.eu/resource/authority/dir-eu-legal-act/133014; http://publications.europa.eu/resource/authority/dir-eu-legal-act/035010; http://publications.europa.eu/resource/authority/dir-eu-legal-act/152030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/036067,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0490,https://data.europarl.europa.eu/eli/dl/proc/2023-2995,PE756.232,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0476
TA-9-2023-0416,EU/Montenegro Agreement: operational activities carried out by the European Border and Coast Guard Agency in Montenegro,EP text adopted,9,2023-11-22,P9_TA(2023)0416,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0416/TA-9-2023-0416-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0416/TA-9-2023-0416-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/191020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/0140,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0369,https://data.europarl.europa.eu/eli/dl/proc/2023-0102,PE754.820,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0416
TA-9-2023-0423,"VAT: taxable persons, special scheme and special arrangements for declaration and payment relating to distance sales of imported goods",EP text adopted,9,2023-11-22,P9_TA(2023)0423,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0423/TA-9-2023-0423-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0423/TA-9-2023-0423-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/FISC; http://publications.europa.eu/resource/authority/subject-matter/TVA; http://publications.europa.eu/resource/authority/subject-matter/RAPL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/093010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0320,https://data.europarl.europa.eu/eli/dl/proc/2023-0158,PE753.575,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0423
TA-9-2023-0419,Nomination of a member of the Court of Auditors – Petri Sarvamaa,EP text adopted,9,2023-11-22,P9_TA(2023)0419,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0419/TA-9-2023-0419-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0419/TA-9-2023-0419-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014060,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0349,https://data.europarl.europa.eu/eli/dl/proc/2023-0811,PE754.895,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0419
TA-9-2023-0477,The unknown status of Mikalai Statkevich and the recent attacks on Belarusian politicians’ and activists’ family members,EP text adopted,9,2023-12-14,P9_TA(2023)0477,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0477/TA-9-2023-0477-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0477/TA-9-2023-0477-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0509; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0516; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0514; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0520; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0515; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0509,https://data.europarl.europa.eu/eli/dl/proc/2023-3023,PE756.691,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0477
TA-9-2023-0480,"Increasing innovation, industrial and technological competitiveness",EP text adopted,9,2023-12-14,P9_TA(2023)0480,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0480/TA-9-2023-0480-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0480/TA-9-2023-0480-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/MARI; http://publications.europa.eu/resource/authority/subject-matter/PME,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1340,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0383,https://data.europarl.europa.eu/eli/dl/proc/2023-2110,PE752.629,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0480
TA-9-2023-0426,Digitalisation and Administrative Law,EP text adopted,9,2023-11-22,P9_TA(2023)0426,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0426/TA-9-2023-0426-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0426/TA-9-2023-0426-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/CIT; http://publications.europa.eu/resource/authority/subject-matter/INST; http://publications.europa.eu/resource/authority/subject-matter/INFQ,http://publications.europa.eu/resource/authority/dir-eu-legal-act/2020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/132060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/0140,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0309,https://data.europarl.europa.eu/eli/dl/proc/2021-2161,PE746.653,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0426
TA-9-2023-0479,The abduction of Tibetan children and forced assimilation practices through Chinese boarding schools in Tibet,EP text adopted,9,2023-12-14,P9_TA(2023)0479,English,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0479/TA-9-2023-0479-FNL_en.pdf,https://data.europarl.europa.eu/distribution/reds_iPlTa_Itm/TA-9-2023-0479/TA-9-2023-0479-FNL_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/PESC; http://publications.europa.eu/resource/authority/subject-matter/DDLH,http://publications.europa.eu/resource/authority/dir-eu-legal-act/18,https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0522; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0518; https://data.europarl.europa.eu/eli/dl/doc/RC-9-2023-0510; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0521; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0510; https://data.europarl.europa.eu/eli/dl/doc/B-9-2023-0512,https://data.europarl.europa.eu/eli/dl/proc/2023-3025,PE756.692,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0479
TA-9-2023-0450,Nomination of a member of the Court of Auditors – Hans Lindblad,EP text adopted,9,2023-12-12,P9_TA(2023)0450,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2023-0450_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/014060,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0390,,PE755.021,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0450
TA-9-2023-0449,Authorisation empowering France to negotiate a bilateral agreement with Algeria concerning judicial cooperation in civil matters related to family law,EP text adopted,9,2023-12-12,P9_TA(2023)0449,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2023-0449_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/114010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0355,,PE751.709,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0449
TA-9-2023-0457,Mental health,EP text adopted,9,2023-12-12,P9_TA(2023)0457,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2023-0457_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/SANT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1530,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0367,,PE751.899,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0457
TA-9-2023-0459,Addictive design of online services and consumer protection in the EU single market,EP text adopted,9,2023-12-12,P9_TA(2023)0459,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2023-0459_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/MARI; http://publications.europa.eu/resource/authority/subject-matter/PROT; http://publications.europa.eu/resource/authority/subject-matter/INFQ,http://publications.europa.eu/resource/authority/dir-eu-legal-act/132060; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1520,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0340,,PE750.069,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0459
TA-9-2023-0455,The European Elections 2024,EP text adopted,9,2023-12-12,P9_TA(2023)0455,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2023-0455_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/CIT; http://publications.europa.eu/resource/authority/subject-matter/INST,http://publications.europa.eu/resource/authority/dir-eu-legal-act/2020; http://publications.europa.eu/resource/authority/dir-eu-legal-act/014020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0332,,PE751.801,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0455
TA-9-2023-0458,"Implementation of the Neighbourhood, Development and International Cooperation Instrument – Global Europe",EP text adopted,9,2023-12-12,P9_TA(2023)0458,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2023-0458_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/CDEV; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/117010,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0374,,PE749.124,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0458
TA-9-2023-0448,Authorisation empowering France to negotiate a bilateral agreement with Algeria concerning judicial cooperation in civil and commercial matters,EP text adopted,9,2023-12-12,P9_TA(2023)0448,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2023-0448_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/COJC; http://publications.europa.eu/resource/authority/subject-matter/EXT,http://publications.europa.eu/resource/authority/dir-eu-legal-act/1920; http://publications.europa.eu/resource/authority/dir-eu-legal-act/11401020,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0356,,PE751.710,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0448
TA-9-2023-0456,Small modular reactors,EP text adopted,9,2023-12-12,P9_TA(2023)0456,English,,https://data.europarl.europa.eu/distribution/doc/TA-9-2023-0456_en.docx,,,http://publications.europa.eu/resource/authority/subject-matter/RDT; http://publications.europa.eu/resource/authority/subject-matter/NUCL,http://publications.europa.eu/resource/authority/dir-eu-legal-act/131030; http://publications.europa.eu/resource/authority/dir-eu-legal-act/1240,https://data.europarl.europa.eu/eli/dl/doc/A-9-2023-0408,,PE751.739,https://data.europarl.europa.eu/eli/dl/doc/TA-9-2023-0456
